CM7043	Statistical Thermodynamics and Kinetics	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9033	Physical Organic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8023	Principles of Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8073	Organic Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM6013	Advanced Inorganic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9413	Biochemistry I	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7723	Synthesis of Macromolecules	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9731	Seminar in Chemistry I	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM5021	Information Sources For the Chemical Sciences	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9710	Chemical Colloquium	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM5040	Chemical Laboratory Safety	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8713	Guided Studies in Chemistry I	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM6013	Advanced Inorganic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM6153	Special Topics in Inorganic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7033	Quantum Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7043	Statistical Thermodynamics and Kinetics	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7103	Biophysical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7503	Special Topics in Physical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8023	Principles of Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7813	Characterization of Macromolecules	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9033	Physical Organic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9043	Synthetic Organic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9053	Enzyme Catalysis in Organic Synthesis	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9403	Special Topics in Organic Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8073	Organic Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7723	Synthesis of Macromolecules	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9423	Biochemistry II	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9433	Protein Engineering	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9443	Tissue Engineering	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9463	Recombinant Dna Technology	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9453	Special Topics in Biochemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7103	Biophysical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8213	Bioanalytical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8023	Principles of Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8073	Organic Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8103	Liquid Chromatography	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8123	Mass Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8213	Bioanalytical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8303	Nuclear Magnetic Resonance Spectroscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8323	Microscopy	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM8503	Special Topics in Analytical Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7813	Characterization of Macromolecules	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7923	Natural Polymers and Materials	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM7853	Special Topics in Polymer Chemistry, Credits: 3.00CM 8713 Guided Studies in Chemistry I, Credits: 3.00
CM8723	Guided Studies in Chemistry II	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9731	Seminar in Chemistry I	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9741	Seminar in Chemistry II	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM9751	Seminar in Chemistry III	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CM999X	Research in Chemistry	ECME	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6013	Molecular Immunology	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6103	Human Anatomy & Physiology I	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6113	Anatomy, Physiology, & Biophysics II	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
G23.2303	Intro to Biostatistics	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
G23.2030	Statistics in BiologyI	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6703	Materials in Medicine	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6753	Orthopaedic Biomechanics and Biomaterials	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9433	Protein Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9443	Tissue Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9730	Colloquium in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9740	Seminar in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6103	Human Anatomy & Physiology I	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6113	Anatomy, Physiology, & Biophysics II	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6203	Biomedical Imaging I	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6223	Image Processing	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6453	Probability Theory	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CBE6153	Applied Mathematics in Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6403	Signals Systems Transforms	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9730	Colloquium in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9740	Seminar in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6103	Human Anatomy & Physiology I	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6113	Anatomy, Physiology, & Biophysics II	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6303	Bio-Optics	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6453	Probability Theory	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6503	Biomedical Instrumentation	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CB6153	Applied Mathematics in Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6403	Signals Systems Transforms	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9730	Colloquium in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9740	Seminar in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6013	Molecular Immunology	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6023	Cellular and Molecular Neuroscience	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6203	Biomedical Imaging I	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6213	Biomedical Imaging II	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6223	Image Processing	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6303	Bio-Optics	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6403	Signals Systems Transforms	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6453	Probability Theory	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6483	Digital Signal Processing Laboratory	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6503	Biomedical Instrumentation	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6603	Drug Delivery	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6653	Principles of Chemical and Biochemical Systems	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6703	Materials in Medicine	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE6753	Orthopaedic Biomechanics and Biomaterials	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE8713	Guided Studies in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE8733	Guided Studies in Biomedical Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9433	Protein Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9443	Tissue Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BE9753	Bioethics Seminar	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CBE6153	Applied Mathematics in Engineering	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CS6643	Computer Vision and Scene Analysis	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
EL5013	Wireless Personal Communication Systems	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
MA6283	Mathematical Modeling in Biology	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
ME7863	Special Topics	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
PH6403	Physical Concepts of Polymer Nanocomposites	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
G23.2303	Intro to Biostatistics	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
G23.2030	Statistics in Biology	EBE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6023	Materials For Civil Engineers	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6073	Instrumentation, Monitoring and Condition Assessment of Civil Infrastructure	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7673	Environmental Impact Assessment	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7843	Introduction to Urban Systems Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8253	Project Management For Construction	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8283	Risk Analysis	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9963	Project For the Ms in Civil Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9976	Thesis for the MS in Civil Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8423	Ground Improvement	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8663	Advanced Foundation Design	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8673 	Excavation Support Systems	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8403	Geotechnics & Geomaterials	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8433	Urban Geotechnology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8493	Environmental Geotechnology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7233	Groundwater Hydrology and Pollution	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8603	Selected Topics in Geotechnical Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6013	Theory of Structural Analysis and Design	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6163	Finite Element Methods	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6033	Selected Topics in Structural Analysis I	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6043	Selected Topics in Structural Analysis II	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6063	Bridge Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6133	Stability of Structures	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6143	Steel Structures	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6183	Concrete Structures	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6193	Wind and Earthquake Engineering	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7983	Spec Top in Infra Syst & Construction I	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7993	Slctd Topic in Construction II	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8203	Project Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8243	Construction Modeling Techniques	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8253	Project Management For Construction	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8263	Construction Cost Estimating	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8273	Contracts and Specifications	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8283	Risk Analysis	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8293	Construction Operations Analysis	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8303	Information Systems in Project Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8313	Engineering For Construction I: Methods and Technologies	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8323	Engineering For Construction II: Design	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8333	Marketing For Construction Management and Engineering Services	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8343	Construction Site Safety	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8353	Construction Scheduling	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8363	Building Information Modeling Project Controls	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8373	Construction Accounting and Finance	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9933	Ms Project in Construction Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8703	Managing and Leading in the 21st Century	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8713	Construction and the Law	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8723	How to Succeed in Construction	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8733	Infrastructure Financing: Structuring of A Deal	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE875X	Employer Focused Residency	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8763	Capital Program Management / Program Development	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8773	Dispute Avoidance and Resolution	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8783	Construction Management and Planning	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8803	Infrastructure Planning For Public Works	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7223	Hydrology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7233	Groundwater Hydrology and Pollution	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7373	Environmental Chemistry & Microbiology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7423	Water & Wastewater Treatment	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7353	Selected Topics in Water Resources and Hydraulic Engineering I	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7393	Advanced Environmental Chemistry & Microbiology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7433	Advanced Water & Wastewater Treatment	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7453	Water and Wastewater Treatment Laboratory	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7473	Analysis of Stream and Estuary Pollution	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7533	Hazardous/Toxic Waste Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7703	Solid Waste Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7753	Environmental Systems Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8493	Environmental Geotechnology	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6313	Traffic Control and Signalization I	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6323	Traffic Control and Signalization II	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6013	Fundamental Concepts in Transportation	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6023	Analytic Methods in Transportation	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7033	Transportation Safety and Security	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7123	Transportation Planning and Congestion Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7323	Design of Parking & Terminal Facilities	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7333	Measure Theory I	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7343	Urban Freeways and Intercity Highways	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7813	Infrastructure Planning, Engineering and Economics	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7853	Concepts and Implementation of Infrastructure Management Systems	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE6073	Instrumentation, Monitoring and Condition Assessment of Civil Infrastructure	ECVE	Master	NYPOLY	123	XXXXXXXX	2012-01-12
CE7753	Environmental Systems Management	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8713	Construction and the Law	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8733	Infrastructure Financing: Structuring of A Deal	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	ECVE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7983	Spec Top in Infra Syst & Construction I	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7993	Slctd Topic in Construction II	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8243	Construction Modeling Techniques	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8253	Project Management For Construction	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8263	Construction Cost Estimating	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8273	Contracts and Specifications	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8283	Risk Analysis	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8293	Construction Operations Analysis	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8303	Information Systems in Project Management	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8313	Engineering For Construction I: Methods and Technologies	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8323	Engineering For Construction II: Design	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8333	Marketing For Construction Management and Engineering Services	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8343	Construction Site Safety	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8353	Construction Scheduling	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8363	Building Information Medling Project Controls	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8373	Construction Accounting and Finance	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8203	Project Management	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
MG6013	Organizational Behavior	ECM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7373	Environmental Chemistry & Microbiology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7423	Water & Wastewater Treatment	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7223	Hydrology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7233	Groundwater Hydrology and Pollution	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7753	Environmental Systems Management	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7673	Environmental Impact Assessment	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7393	Advanced Environmental Chemistry & Microbiology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7433	Advanced Water & Wastewater Treatment	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7473	Analysis of Stream and Estuary Pollution	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8493	Environmental Geotechnology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7703	Solid Waste Management	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9996	Project	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9997	Master's Thesis	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7373	Environmental Chemistry & Microbiology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7423	Water & Wastewater Treatment	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7223	Hydrology	EEE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
BIOL-GA1004	Environmental Health	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
EHSC-GA1010	Weather, Air pollution and Health	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
EHSC-GA.1006	Toxicology	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7233	Groundwater Hydrology and Pollution	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7393	Advanced Environmental Chemistry & Microbiology	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7433	Advanced Water & Wastewater Treatment	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7473	Analysis of Stream and Estuary Pollution	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7673	Environmental Impact Assessment	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7703	Solid Waste Management	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7753	Environmental Systems Management	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7523	Air Pollution	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE7553	Environmental Toxicology	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9963	Project For the Ms in Civil Engineering	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE9973	Thesis For Ms in Civil Engineering	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6013	Fundamental Concepts in Transportation	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6213	Transportation Economics and Finance	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7223	Management of Transit Maintenance and Operations	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7133	Urban Public Transportation Systems	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7233	Transportation Management	EES	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6013	Fundamental Concepts in Transportation	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6213	Transportation Economics and Finance	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7223	Management of Transit Maintenance and Operations	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7133	Urban Public Transportation Systems	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7233	Transportation Management	ETRM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6013	Fundamental Concepts in Transportation	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6113	Forecasting Urban Travel Demand	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6313	Traffic Control and Signalization I	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6323	Traffic Control and Signalization II	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6213	Transportation Economics and Finance	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6023	Analytic Methods in Transportation	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7123	Transportation Planning and Congestion Management	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7133	Urban Public Transportation Systems	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7323	Design of Parking & Terminal Facilities	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7033	Transportation Safety and Security	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7233	Transportation Management	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7243	Intelligent Transportation Systems: Deployments and Technologies	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7343	Urban Freeways and Intercity Highways	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR8013	Selected Topics in Transportation I	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR8023	Selected Topics in Transportation II	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR900X	Readings in Transportation	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR9013	Thesis in Transportation	ETPE	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7223	Management of Transit Maintenance and Operations	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6223	Intelligent Transportation Systems and Their Applications	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7133	Urban Public Transportation Systems	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6133	Travel Demand Forecasting, Credits	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR7123	Transportation Planning and Congestion Management	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
TR6213	Transportation Economics and Finance	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
CE8253	Project Management For Construction	EUSEM	Master	NYPOLY	123	XXXXXXXXX	2012-01-12
